id,user_id,date,start,end,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10
1382,f8cf669ae37b385e43f3c1d4e312cf4d,2014-01-20,2014-01-20 13:54:10,2014-01-20 13:55:32,-18,-16,-15,-16,-16,-19,-17,-17,-18,-18,-17,-17,-16,-19,-19,-17,-19,-18,-17,-16,-17,-16,-17,-16,-19,-17,-17,-17,-16,-18
825,8439b29d2770100e79c63f28c73f687a,2013-10-02,2013-10-02 12:09:05,2013-10-02 12:11:30,13,20,25,13,29,23,24,16,19,20,-8,-10,-8,-12,-8,-15,-12,-12,-4,-11,-8,-13,-12,-11,-11,-14,-13,-13,-11,0
325,2e77b5fc1d2b475ee54e459d6e2e0606,2012-12-06,2012-12-06 11:27:57,2012-12-06 11:29:30,-16,-16,-13,-17,-15,-16,-14,-16,-15,-17,-14,-14,-13,-13,-12,-7,-16,-15,-16,-9,-13,-14,-15,-13,-15,-17,-17,-14,-7,-15
82,78d59f9a6ad83015debff51e31aa9f65,2012-10-25,2012-10-25 17:09:49,2012-10-25 17:12:49,37,45,22,86,60,10,24,26,46,35,-15,-11,-7,-13,-8,-14,-14,-5,8,-4,4,2,5,-6,17,7,3,-9,17,-5
6,3140d46160c3018d758afbf3783e0128,2012-10-15,2012-10-15 12:03:06,2012-10-15 12:04:53,-15,-11,-15,-14,-15,-14,-12,-14,-14,-13,-2,0,-14,-13,-10,-13,-8,-7,-5,-13,-11,-3,-11,-8,-10,-12,-13,-12,-13,-14
8,177d888c4289f1ac5fd256bb3583c606,2012-10-15,2012-10-15 12:21:32,2012-10-15 12:23:15,-14,-12,-14,-11,-10,-11,-12,-12,-12,-11,-12,-12,-8,-13,-12,-13,-14,-11,-13,-11,-11,-12,-11,-13,-11,-14,-12,-10,-12,-14
7,f05d63190585651a271a35067d6a6599,2012-10-15,2012-10-15 12:14:17,2012-10-15 12:16:25,0,-17,0,0,-14,-15,0,-16,-13,0,-11,0,0,-14,0,-13,-13,-15,-10,-11,-12,0,0,-13,-14,0,-12,-15,-14,-10
9,296a71f34cd48d3dc7cbe470fd62f5e0,2012-10-15,2012-10-15 14:35:06,2012-10-15 14:37:56,9,0,0,0,9,0,5,0,0,0,-15,-16,-15,-15,-14,-14,-14,-15,-10,-13,-8,-9,-9,-1,-11,0,0,0,0,0
11,51efec94cb26f497f0d472b9c7ea503a,2012-10-15,2012-10-15 14:44:01,2012-10-15 14:48:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ad60c8d08eae0a07f932723f157070ce,2012-10-15,2012-10-15 14:44:53,2012-10-15 14:47:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,60d03bfe33ba2c76adc147e24fef9c78,2012-10-15,2012-10-15 16:44:49,2012-10-15 16:46:54,6,29,0,1,0,0,-16,-15,-4,47,-16,-11,-9,-17,-16,-17,-17,-16,-12,-15,-13,-15,0,-6,-16,-6,-14,-8,-7,-7
12,5104e2d50d5cd112697a6a7aa3a719b9,2012-10-15,2012-10-15 16:43:34,2012-10-15 16:46:34,54,-10,57,55,47,61,58,74,-10,50,-13,-11,-9,-14,-14,-13,-10,-12,-13,-13,15,41,-13,-14,27,-12,-13,-10,-14,-14
14,ca57c148b877d4592865e6cfe719b534,2012-10-16,2012-10-16 11:49:05,2012-10-16 11:52:25,107,0,-17,154,-16,0,121,-17,235,0,-17,-17,-16,-17,0,-17,-17,-14,61,-5,-16,-17,-12,0,90,0,0,0,-18,0
15,89d3ca9ae09abcd2c79c63b02276c7cd,2012-10-16,2012-10-16 11:51:07,2012-10-16 11:52:42,-14,-13,-13,-13,-14,-14,-12,-14,-11,-12,-14,-13,-12,-13,-13,-13,-14,-13,-14,-15,-13,-13,-12,-14,-13,-14,-13,-12,-13,-12
16,e76aa878f0c82dce1ccb1cc167628334,2012-10-16,2012-10-16 12:00:26,2012-10-16 12:02:08,-14,-13,0,-14,-14,-14,-13,-14,-14,-9,-12,-14,-12,-14,-12,-12,-13,-13,-12,-14,-13,-12,-13,-13,-12,-14,-12,-12,-12,-13
17,afc8086147797fb3639fb9e1cd0fd943,2012-10-16,2012-10-16 14:01:50,2012-10-16 14:04:00,-4,0,0,-8,5,7,-6,-2,0,6,-8,-3,-11,-11,-4,-11,-2,-2,-6,-10,-8,-7,-9,-5,-9,-5,-5,-8,-4,-3
19,21a3e78f4b2339da2c975762bdb5cee3,2012-10-16,2012-10-16 14:34:00,2012-10-16 14:35:50,-1,0,0,0,17,6,0,0,0,0,-13,-13,-12,-15,-16,-13,-15,-14,-13,-15,-13,-18,-15,-15,-13,-18,-16,-15,-16,-14
18,8c3162f01cf9ce284e1913b9f3ed5e65,2012-10-16,2012-10-16 14:27:35,2012-10-16 14:29:53,5,6,0,0,7,20,13,22,17,5,-9,-8,-7,-14,-11,-15,-15,-10,0,0,-4,-9,-6,-5,-2,-10,-6,-8,-6,-12
20,4f8f2b08b2f780a51a8fcb573854f7c8,2012-10-16,2012-10-16 14:50:47,2012-10-16 14:52:51,0,0,-7,0,-2,-6,20,14,-11,-10,-7,0,-6,-4,-12,-6,10,-9,-3,-3,-13,-14,-11,-12,-11,-15,-14,-12,-14,-5
58,fa1077a34dbed82c5a6d4c66fe4282ab,2012-10-24,2012-10-24 11:38:12,2012-10-24 11:41:40,0,0,0,0,19,40,0,18,0,35,-9,-9,0,-9,-9,-12,-10,0,0,0,-7,0,-9,-7,-10,-8,-9,-7,-11,0
21,2f89e504cc11d9cc26a55b19cd617d6d,2012-10-17,2012-10-17 11:56:14,2012-10-17 11:59:29,0,0,0,-9,0,0,0,0,0,-12,-16,-15,-14,-17,-14,-15,-14,-10,-11,-10,-6,-11,-14,-13,-5,0,-6,-13,-10,-16
22,20a55930b9af95c0de17c3d26d31471e,2012-10-17,2012-10-17 14:33:30,2012-10-17 14:35:08,-14,0,-15,-7,0,-3,-13,0,-13,-15,-13,-14,-15,-14,-13,-15,-13,-15,-14,-11,-14,-11,-12,-4,-12,-11,-11,-13,-13,-14
23,2cf39c234326e37b980de4fdae0a7d46,2012-10-17,2012-10-17 15:03:19,2012-10-17 15:05:40,0,6,6,0,5,6,5,7,6,12,0,0,0,-9,0,0,-8,0,0,0,-7,-6,-5,-11,0,0,0,0,-5,0
24,97f018fad327fff26862089ecfa707c2,2012-10-17,2012-10-17 15:17:54,2012-10-17 15:20:02,1,4,0,4,8,6,0,6,1,-2,-8,-7,-10,-10,-9,-10,-6,-4,-6,-7,-6,-8,-8,-10,-9,-10,-11,-14,-10,-10
25,ac79fe563df39fcbe171a6c709b939be,2012-10-17,2012-10-17 15:39:38,2012-10-17 15:41:39,-10,-17,-12,-14,-9,-10,-13,-12,-12,-5,-8,-1,-13,-11,0,-11,-5,-7,-13,-12,9,-2,43,-10,-4,-3,-13,-5,-9,-10
26,d6ef22c8f3043e1c9dec94da2f21af53,2012-10-17,2012-10-17 16:51:24,2012-10-17 16:53:53,0,-9,0,-12,23,0,-9,3,7,4,-5,24,0,-10,3,11,31,0,-3,1,0,7,-5,0,-6,-6,-11,6,2,-9
29,1f4e43261ba86611a9b72e4d0cd57d2a,2012-10-17,2012-10-17 17:12:01,2012-10-17 17:13:39,-14,-13,-12,-15,-15,-11,-12,-12,-14,-12,-13,-14,-13,-14,-13,-14,-14,-14,-13,-13,-14,-14,-15,-14,-13,-13,-13,-15,-15,-11
27,3ad95044c7764669909b18efab2adee9,2012-10-17,2012-10-17 16:56:07,2012-10-17 16:58:37,0,0,8,14,15,3,0,0,-2,13,-8,-2,-5,-11,-3,-8,-9,0,0,0,-3,0,-3,-7,0,-4,-2,-7,-6,-9
28,785de9dabc67a3d0ac30b6fe56122439,2012-10-17,2012-10-17 17:02:33,2012-10-17 17:04:51,13,14,20,10,36,15,10,12,17,14,-2,-9,-9,-15,-16,-15,-10,-15,0,-4,-10,-9,-11,-13,-5,-10,-6,-8,-6,0
31,e72dcb9a847b4cda403b7322d677842f,2012-10-18,2012-10-18 12:02:08,2012-10-18 12:04:33,8,6,10,0,8,23,6,8,12,0,-4,-12,-5,-12,-14,-14,-11,-11,-3,0,-11,-8,-7,-6,-11,-11,-8,-12,-5,-13
30,72251a6052ee93594abcb5cd2a7b53cd,2012-10-18,2012-10-18 12:01:45,2012-10-18 12:04:19,2,2,10,8,10,6,23,0,-3,6,-8,0,-11,-10,20,-6,29,10,-8,-10,1,-8,-5,10,0,10,10,-4,2,-10
32,4375e99b59010190992d9f348e4116e9,2012-10-18,2012-10-18 12:08:50,2012-10-18 12:11:04,5,13,20,22,13,-12,3,2,-12,-11,-14,-13,-4,-16,-16,-13,-10,-11,0,-8,-11,-12,12,-4,-11,-7,-3,-6,-8,-7
33,c31e4c7f04f9721e4ede4cdfb46e7206,2012-10-18,2012-10-18 14:59:50,2012-10-18 15:01:56,-8,-10,-14,-15,-12,-9,-9,-11,-11,-12,0,0,0,0,0,0,0,0,0,0,0,0,15,-8,0,0,-15,-10,0,-10
35,c7f9930959090111b0985b1b0645d165,2012-10-18,2012-10-18 15:17:42,2012-10-18 15:19:54,0,-2,0,-6,0,0,0,0,0,0,-3,-1,-2,-4,-3,-3,-2,-1,0,-1,-2,-2,-2,-6,-1,-6,-2,-2,-6,-3
34,d5107195eacc9d887f5d1e25726ebee7,2012-10-18,2012-10-18 15:04:09,2012-10-18 15:06:14,-8,-6,-4,-9,0,-10,0,-10,-7,-8,-13,-14,-13,-13,-12,-11,-12,-11,-13,-11,-11,-9,-11,-10,-10,-10,-11,-11,-9,-11
36,e09cab86353649be7fafee11ef86a64f,2012-10-18,2012-10-18 16:29:20,2012-10-18 16:31:01,-9,0,-2,-6,0,0,-14,-12,0,0,-17,-13,-14,-17,-14,-15,-16,-9,-1,-8,-15,-15,-13,-14,-16,-16,-15,-15,-15,-1
37,d23cccd1f3a4447e3627f9fadff8da30,2012-10-18,2012-10-18 16:38:52,2012-10-18 16:40:42,-9,-11,-2,-13,-11,-10,-11,-10,-12,-13,-12,-11,-7,-9,-11,-7,-11,-9,-14,-14,-9,-9,-9,-8,-9,-2,-9,-14,-8,-10
40,cb469e9b75983aa989d13b1c80cdb248,2012-10-22,2012-10-22 12:13:39,2012-10-22 12:16:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,34695e67805b0c42446908dcbb0e38bf,2012-10-22,2012-10-22 12:23:34,2012-10-22 12:25:53,30,-2,-1,22,16,36,18,17,12,21,-10,-11,-4,-14,-11,-13,-13,-12,-7,-11,-11,-10,-9,-11,-8,-10,-12,-11,-6,-10
42,6e7b461d0879462fda06ea9a8d019861,2012-10-22,2012-10-22 12:33:08,2012-10-22 12:38:30,54,25,38,59,77,237,0,65,36,24,-12,-9,-8,-10,-11,-13,-13,0,-4,0,-14,-6,-11,-15,-14,-14,-13,-12,-13,-2
45,a506e5acfee41b73e9ec3bbb308dd3ba,2012-10-22,2012-10-22 15:22:22,2012-10-22 15:24:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0
48,a95f9675feb0edb1a79b8bd6fc4c8bc1,2012-10-22,2012-10-22 16:53:53,2012-10-22 16:56:23,20,7,4,0,-5,5,8,0,3,11,-13,-15,-15,-15,-10,-14,-12,-11,0,1,0,0,0,0,5,-6,13,0,-5,0
49,8a7350c6a7cb5114314df8221720ff56,2012-10-22,2012-10-22 17:06:43,2012-10-22 17:09:16,18,12,0,-2,9,48,12,0,12,8,-11,-14,-8,-14,-15,-14,-14,-12,-8,-7,-10,-11,-11,-9,-10,-11,-8,-9,-10,-7
50,c074ec955a44fe5b5081975d6390c46d,2012-10-22,2012-10-22 17:13:27,2012-10-22 17:15:43,0,0,11,0,-2,0,0,-1,0,0,-9,-12,-6,-14,-10,-16,-16,-2,0,-1,-9,-5,-5,-5,-7,-10,-2,-4,-8,-6
53,7530cd8708f7d3251b1baa75641927ec,2012-10-23,2012-10-23 12:14:35,2012-10-23 12:17:07,-12,-6,-8,-3,19,58,-8,20,3,0,-14,-12,-1,-15,-13,-3,-14,-12,0,0,-6,-13,-12,-13,-11,-10,-12,-12,-2,-11
61,980cc23de7d9940ed9730fa8df90df86,2012-10-24,2012-10-24 12:35:52,2012-10-24 12:38:00,-15,-18,-2,-15,-17,-15,0,-17,0,-9,0,-18,-17,0,0,0,-7,0,0,0,-14,0,-15,-17,-13,-16,-16,-15,-17,-15
60,494e2b149dd7d7de85e8a715da9d42ca,2012-10-24,2012-10-24 12:01:55,2012-10-24 12:04:07,-12,2,-10,0,0,-12,-7,0,0,0,-11,-5,0,0,-1,-1,-10,-1,-9,0,0,0,0,-3,0,0,-3,-2,0,-4
65,7ebb63e57bf8a347bc6300c47b011fea,2012-10-24,2012-10-24 14:43:08,2012-10-24 14:45:42,2,4,4,6,8,2,2,2,4,3,-12,-12,-7,-11,-12,-14,-12,-11,-7,-8,-10,-10,-11,-9,-8,-12,-6,-4,-6,-6
66,ea192b8aa83f0d8d373a713a8dac04cb,2012-10-24,2012-10-24 15:12:18,2012-10-24 15:14:32,0,0,0,0,0,0,0,0,0,0,-10,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,358d2f188c8c220f13627d2c7b3fd6e4,2012-10-24,2012-10-24 17:31:16,2012-10-24 17:33:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74fc949a6f7356dfeaeb9e38ba862478,2012-10-25,2012-10-25 11:58:27,2012-10-25 12:00:08,-13,-15,-10,0,-4,-6,2,-12,-16,4,-13,-10,-16,-14,-16,-15,-13,-17,-13,-14,-13,-14,-13,-14,-14,-15,-15,-17,-12,-14
75,e3ee2d98a3967ec47a6933e6c452d9bf,2012-10-25,2012-10-25 12:00:22,2012-10-25 12:02:39,0,0,-6,-4,0,0,0,0,0,-6,-3,-12,-11,-14,-2,-13,-13,-12,0,-2,0,0,0,-6,0,0,0,-6,0,0
80,389458dc98b8461e7526ec5f9d72326b,2012-10-25,2012-10-25 15:04:49,2012-10-25 15:06:50,-7,-7,-10,-9,11,12,-11,12,-10,-6,-5,-6,-11,-8,-7,-9,-6,-11,-6,-10,-10,-8,-10,-8,-13,-11,-10,-10,-11,-12
91,5f7c1ceef3e66d663f120ca2021cf270,2012-10-29,2012-10-29 14:53:21,2012-10-29 14:55:06,-11,-11,-10,-6,-6,-10,-8,-7,-5,-9,-16,-11,-14,-15,-16,-16,-9,-14,-9,-10,-10,-7,-11,-12,-12,-9,-15,-12,-9,-12
106,985ae228746fff43342bfe513fdd90fe,2012-10-30,2012-10-30 14:29:56,2012-10-30 14:32:21,10,-4,-3,4,5,14,6,11,-7,3,-9,-10,-4,-4,-3,-3,-4,0,0,-11,-10,-12,-12,-12,-11,-11,-12,-9,-12,-7
105,679c2db5e04fdb7d287f2e0dc961a0fe,2012-10-30,2012-10-30 14:21:46,2012-10-30 14:23:46,-14,-12,-6,-12,23,6,-9,-3,-15,-13,-15,-13,-16,-15,-15,-18,-15,-13,-13,-17,-13,-10,-7,-17,-14,-11,-17,-15,-10,-16
125,e3827a234dfd702e8bef1e764e53f48b,2012-11-01,2012-11-01 14:29:46,2012-11-01 14:32:20,-3,-5,-3,-3,9,-3,-1,-2,0,9,-16,-15,-15,-17,-16,-17,-14,-15,-15,-16,-19,-18,-16,-10,-12,-8,-4,-14,-8,-8
133,7257753f4719df64a5c3b9c47a20b11d,2012-11-01,2012-11-01 17:06:12,2012-11-01 17:08:08,-15,-16,-15,-17,-14,-13,-15,-14,-16,-17,-14,-15,-8,-16,-14,-14,-15,-15,-15,-15,0,-16,-16,-14,-15,-16,0,-16,-15,-15
132,5d7695bdd1ea2abd968ebbd1336636d5,2012-11-01,2012-11-01 16:57:02,2012-11-01 16:59:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,095a1a6bc0e8e85b47f2a880de8d282f,2012-11-01,2012-11-01 16:53:30,2012-11-01 16:56:22,7,9,10,0,0,0,17,18,0,4,-2,0,0,-6,-9,-4,-6,-8,0,-6,-8,0,-12,0,0,-4,2,-1,6,-2
128,7afd25b2bace3832acc321cbb36d2719,2012-11-01,2012-11-01 16:34:18,2012-11-01 16:36:55,35,33,26,30,24,30,20,28,33,13,-14,-12,-12,-12,-12,-13,-12,-12,-14,-14,-14,-14,-14,-11,-13,-14,-9,-14,-12,-15
138,33904b9f9eb592b3e74003e8d149bb7b,2012-11-05,2012-11-05 12:02:33,2012-11-05 12:05:38,16,9,-6,-5,21,12,-10,-4,0,6,3,1,-8,0,0,21,0,0,-9,2,20,18,3,0,13,22,21,34,35,45
144,8544b23a46e537878cdbcf299d3db27c,2012-11-05,2012-11-05 15:03:29,2012-11-05 15:06:02,53,23,32,2,43,3,25,4,43,37,1,0,-12,-12,-2,-11,-11,-8,-9,-7,-13,-10,-13,-14,-15,-14,-12,-10,-13,-11
149,9e756ad5ec68a6488811ca362fb0d9ed,2012-11-06,2012-11-06 11:36:42,2012-11-06 11:39:37,36,-8,0,49,44,85,66,-2,0,83,-14,-14,-11,-13,-12,-16,-13,-14,-11,-10,-12,-16,-9,-12,-13,-15,-12,-11,-15,-15
206,8a9e16d8c88f8189eba78327aec7251e,2012-11-13,2012-11-13 11:26:26,2012-11-13 11:28:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,4f92aef1e3f5e1c810b3239a3dc218de,2012-11-07,2012-11-07 11:43:05,2012-11-07 11:45:28,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1
164,236fbb076dd1a8c2ad28b47b26352324,2012-11-07,2012-11-07 14:56:30,2012-11-07 14:58:56,2,6,8,-2,10,0,-1,10,-3,11,-4,-1,-4,-8,-4,-8,-5,-2,1,-1,10,5,3,-3,10,-1,-4,-5,-2,-1
165,116e605f018461b3c285a313df31b278,2012-11-07,2012-11-07 15:45:28,2012-11-07 15:47:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,-3,-9,0,-9,-2,-4
168,f45ecd5d5654a3cd5925c42bd3a9e07c,2012-11-07,2012-11-07 16:32:22,2012-11-07 16:33:56,-15,0,-14,-16,-15,-15,-13,-15,-14,-14,-14,-13,-13,-14,-14,-14,-16,-16,-15,-13,-15,-14,-12,-14,-16,-15,-14,-16,-16,-11
173,9741398e943341df73ebca01bd3a6689,2012-11-08,2012-11-08 12:02:17,2012-11-08 12:04:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,09f0a11dbf6f51f9c6b30c5725df5eb7,2012-11-08,2012-11-08 14:38:56,2012-11-08 14:41:00,4,4,2,-7,2,2,4,3,0,0,-13,-14,-14,-13,-17,-14,-15,-8,-6,-4,-14,-12,-13,-13,-11,-14,-14,-12,-15,-13
227,0225eacd811d3bd51d4b880f5ba0a648,2012-11-14,2012-11-14 16:51:55,2012-11-14 16:54:02,-5,0,0,0,0,0,0,18,1,2,-2,-8,-11,-14,-14,-12,-13,0,-3,3,-7,-1,-6,-3,-9,-12,-12,-13,-3,-7
265,b5a8dc21f483f8011c19cca569f2a846,2012-11-22,2012-11-22 10:12:50,2012-11-22 10:15:31,24,28,26,0,41,33,-4,21,0,55,5,0,0,-14,-3,-14,-13,0,0,0,0,-4,0,0,-6,0,0,0,0,0
266,dae57464ea320af953a4a92c9d3ed809,2012-11-22,2012-11-22 10:18:43,2012-11-22 10:21:34,30,-11,0,-2,132,10,15,10,40,8,-11,12,-14,37,-10,22,38,11,-13,-3,-15,-15,11,-8,7,-7,-9,22,-14,6
271,5287a1adae731171cffc35342af26e0d,2012-11-22,2012-11-22 13:52:40,2012-11-22 13:54:26,-4,0,-14,-2,-12,-8,-10,-9,-7,-8,-15,-5,-10,-15,-4,-12,-16,-8,-12,-10,-12,-12,-9,-10,-7,-8,-16,-16,-11,-5
273,70a874b1e6a42e201d6397db7a3970b4,2012-11-22,2012-11-22 14:06:31,2012-11-22 14:08:33,-1,-2,-7,-6,6,-4,-4,-2,-2,12,-19,-18,-17,-15,-18,-19,-18,-16,-12,-10,-11,-7,2,-10,-10,-7,-6,-7,-2,-5
270,d06006759b5d336fc53ddee7275ca100,2012-11-22,2012-11-22 13:50:30,2012-11-22 13:53:06,0,30,37,0,35,0,0,37,0,0,-8,-5,0,-7,-12,-4,-9,0,0,0,0,-9,-11,0,-8,-13,-11,-10,18,-11
285,c690af88a341699ff0fb20c09bd31720,2012-11-23,2012-11-23 11:28:12,2012-11-23 11:30:13,-4,0,0,-14,-15,-6,-10,-4,-15,-16,-6,0,-2,-13,0,-14,-7,0,0,-8,-11,-14,-11,-16,0,-11,-14,-14,-12,-13
274,581271a3893fc06e963b69cdb9c44982,2012-11-22,2012-11-22 14:54:58,2012-11-22 14:57:12,16,11,0,0,8,18,8,6,0,4,-7,-15,-16,-12,-15,-15,-16,-14,-4,0,-12,-12,-10,-12,-15,-13,-11,-7,-11,-11
275,2f9e21b1c32f8ebccce432da6532f542,2012-11-22,2012-11-22 14:58:48,2012-11-22 15:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
276,8a58cee13b47b1d7a5c61ba3efdcd7be,2012-11-22,2012-11-22 15:03:26,2012-11-22 15:05:26,-8,-15,-14,0,-12,11,-14,-13,-12,-9,-12,-13,0,-12,-12,-14,-12,-11,17,-12,-11,-13,-12,-11,-13,-11,-12,-13,-9,-12
282,c6e0648d6513ba6f03754a2c61412807,2012-11-23,2012-11-23 10:25:58,2012-11-23 10:27:59,0,-5,-4,-6,-4,-4,0,-4,6,-2,-18,-17,-15,-17,-16,-19,-20,-17,-5,-12,-7,-10,-14,-11,-9,-11,-11,-12,-11,-13
281,22a91e593761a62a94a0873d4d19cd8e,2012-11-23,2012-11-23 10:24:39,2012-11-23 10:26:38,-7,-1,0,-13,0,0,-9,-5,-3,0,-12,-14,-14,-11,-14,-14,-15,-14,-8,-7,-2,-8,-7,-9,-9,-6,-10,-12,-11,-6
283,37a1d65d3f37fa65af44b881da020d7c,2012-11-23,2012-11-23 11:22:31,2012-11-23 11:25:34,33,42,-3,12,74,99,91,131,50,39,-14,-15,-11,-13,-15,-14,-16,-14,-7,-12,-14,-13,-13,-15,-10,-13,-12,-14,-14,-14
303,65f8e07270c69da6791a969ae44387bf,2012-11-27,2012-11-27 15:26:08,2012-11-27 15:28:27,18,25,18,0,6,4,0,7,21,41,-17,-14,-17,-11,-16,-16,-15,-15,6,-10,47,-10,-6,-14,11,-12,28,-11,18,-11
284,de7ef448d62e3732988a3f9187fd1566,2012-11-23,2012-11-23 11:24:37,2012-11-23 11:27:40,27,66,-7,78,40,78,-10,178,78,66,-12,-15,-13,-15,-14,-15,-16,-13,-5,8,-12,-12,-12,-16,20,-14,-13,-13,-12,26
287,1c372f73ba3d368bebf73df2b5e211d9,2012-11-23,2012-11-23 11:32:44,2012-11-23 11:35:01,0,0,0,-4,32,18,0,9,10,31,-15,-15,-14,-14,-13,-13,-14,-14,0,-5,-14,-12,-13,-16,-15,-16,-11,-15,1,-16
286,d4e688cfb9ae0f5353fce7677530b237,2012-11-23,2012-11-23 11:28:03,2012-11-23 11:30:15,0,0,0,0,-2,-1,-2,-1,0,0,-16,-18,-15,-18,-15,-12,-11,-16,-18,-12,-16,-14,-16,-19,-14,-10,-16,-12,-18,-16
289,98caf87db7bb572b4b90da5996551c82,2012-11-26,2012-11-26 10:28:07,2012-11-26 10:30:21,27,21,35,12,28,57,14,23,15,26,-16,-15,-17,-13,-13,-13,-14,-17,-16,-15,-18,-14,-3,-11,-14,-14,-14,-15,-14,-8
288,189877207b039637f788e6469a2fa701,2012-11-26,2012-11-26 10:25:07,2012-11-26 10:26:52,-17,-16,-16,-16,-10,-16,-16,-16,-16,-17,-13,-17,-16,-15,-16,-15,-15,-16,-15,-15,-16,-16,-16,-16,-15,-16,-16,-16,-17,-16
290,4935fb49f5e0875bcdf26c46c717463e,2012-11-26,2012-11-26 10:30:00,2012-11-26 10:32:54,25,1,25,62,115,105,15,124,38,139,-18,-15,-16,-15,-17,-18,-18,-18,9,-3,-15,-15,-14,-17,-15,-13,-18,-18,-18,-18
300,10286c779fc38255ac616538da548e81,2012-11-27,2012-11-27 14:01:53,2012-11-27 14:04:06,0,0,0,0,-1,0,0,0,0,0,-10,-10,-11,-9,-14,-14,-10,-6,0,0,-13,-3,-12,-12,-3,-5,-11,0,-2,-6
298,19486fdcd78554523e76809fed8c6639,2012-11-27,2012-11-27 13:54:21,2012-11-27 13:57:10,63,47,9,7,34,69,36,52,44,0,-10,0,0,-10,0,-10,-10,0,0,0,-10,-12,-10,-10,-10,-11,-10,-10,-11,-11
319,5f2d19ac6e967876115f7d80e51d649f,2012-12-04,2012-12-04 15:19:22,2012-12-04 15:21:40,4,12,0,-5,23,11,-9,22,15,8,-14,-11,-11,-12,-12,-15,-14,-14,-2,0,-11,-11,-13,-9,-12,-15,-11,-11,-12,-8
301,69de1aba7add107dbd4fa21da92c51cf,2012-11-27,2012-11-27 14:55:23,2012-11-27 14:58:25,45,20,26,23,42,47,39,44,2,16,-13,0,0,-15,-4,-10,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0
302,b54e51ec87c4b7b826dd78006dbdb485,2012-11-27,2012-11-27 14:58:36,2012-11-27 15:01:06,8,23,12,4,15,23,9,20,30,15,-13,-14,-9,-11,-12,-11,-12,-11,-4,0,-9,-7,-8,0,-5,-4,-6,-14,-7,-2
304,a969e7e51784d4418f8dc5334505f5cf,2012-11-27,2012-11-27 15:51:39,2012-11-27 15:53:48,4,8,21,-5,10,12,-7,7,6,3,-15,-14,-10,-14,-13,-13,-14,-16,2,-6,18,3,0,0,-12,-14,-12,-12,-10,-7
305,5276bbfa6494138084e82146ad9db46b,2012-11-27,2012-11-27 15:52:58,2012-11-27 15:55:40,10,21,13,-7,24,11,-4,-10,-4,16,0,8,0,1,0,0,0,0,0,0,13,11,16,0,6,7,15,0,0,0
306,2057b9f9359459c381e25aca9221d4e8,2012-11-27,2012-11-27 16:57:51,2012-11-27 17:00:50,45,55,21,27,144,100,-7,64,53,50,-14,-14,-13,-13,-12,-13,-14,-14,-12,0,-14,-15,-12,-11,-14,-14,-14,-13,-14,-12
314,e8a809667bbe8ff39605c260f8ba299a,2012-11-30,2012-11-30 16:31:02,2012-11-30 16:32:57,-7,-4,-2,-13,-1,-6,-12,-12,-8,6,-10,-11,-11,-13,-12,-12,-12,-11,-12,-10,-13,-11,-2,-12,-13,-12,-12,-12,-12,-9
323,bf8f0b8dcf32232394938b89ea536800,2012-12-06,2012-12-06 10:56:07,2012-12-06 10:58:19,14,9,0,13,7,8,0,6,2,4,-13,-15,-11,-13,-14,-14,-14,-12,-3,-14,3,4,-13,-8,-12,-8,0,0,0,-4
322,5ae82ffd3e8dd3d2b4a223a8b988d0eb,2012-12-06,2012-12-06 10:49:48,2012-12-06 10:52:21,-2,55,-2,50,0,-2,5,24,48,18,0,-10,-12,-2,0,-10,-6,-2,0,0,-12,30,-8,0,0,0,-12,-10,-8,-2
